SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP
50,1,2,42,1,Pennsylvania,Adams County,101407
50,1,2,42,3,Pennsylvania,Allegheny County,1223348
50,1,2,42,5,Pennsylvania,Armstrong County,68941
50,1,2,42,7,Pennsylvania,Beaver County,170539
50,1,2,42,9,Pennsylvania,Bedford County,49762
50,1,2,42,11,Pennsylvania,Berks County,411442
50,1,2,42,13,Pennsylvania,Blair County,127089
50,1,2,42,15,Pennsylvania,Bradford County,62622
50,1,2,42,17,Pennsylvania,Bucks County,625249
50,1,2,42,19,Pennsylvania,Butler County,183862
50,1,2,42,21,Pennsylvania,Cambria County,143679
50,1,2,42,23,Pennsylvania,Cameron County,5085
50,1,2,42,25,Pennsylvania,Carbon County,65249
50,1,2,42,27,Pennsylvania,Centre County,153990
50,1,2,42,29,Pennsylvania,Chester County,498886
50,1,2,42,31,Pennsylvania,Clarion County,39988
50,1,2,42,33,Pennsylvania,Clearfield County,81642
50,1,2,42,35,Pennsylvania,Clinton County,39238
50,1,2,42,37,Pennsylvania,Columbia County,67295
50,1,2,42,39,Pennsylvania,Crawford County,88765
50,1,2,42,41,Pennsylvania,Cumberland County,235406
50,1,2,42,43,Pennsylvania,Dauphin County,268100
50,1,2,42,45,Pennsylvania,Delaware County,558979
50,1,2,42,47,Pennsylvania,Elk County,31946
50,1,2,42,49,Pennsylvania,Erie County,280566
50,1,2,42,51,Pennsylvania,Fayette County,136606
50,1,2,42,53,Pennsylvania,Forest County,7716
50,1,2,42,55,Pennsylvania,Franklin County,149618
50,1,2,42,57,Pennsylvania,Fulton County,14845
50,1,2,42,59,Pennsylvania,Greene County,38686
50,1,2,42,61,Pennsylvania,Huntingdon County,45913
50,1,2,42,63,Pennsylvania,Indiana County,88880
50,1,2,42,65,Pennsylvania,Jefferson County,45200
50,1,2,42,67,Pennsylvania,Juniata County,24636
50,1,2,42,69,Pennsylvania,Lackawanna County,214437
50,1,2,42,71,Pennsylvania,Lancaster County,519445
50,1,2,42,73,Pennsylvania,Lawrence County,91108
50,1,2,42,75,Pennsylvania,Lebanon County,133568
50,1,2,42,77,Pennsylvania,Lehigh County,349497
50,1,2,42,79,Pennsylvania,Luzerne County,320918
50,1,2,42,81,Pennsylvania,Lycoming County,116111
50,1,2,42,83,Pennsylvania,McKean County,43450
50,1,2,42,85,Pennsylvania,Mercer County,116638
50,1,2,42,87,Pennsylvania,Mifflin County,46682
50,1,2,42,89,Pennsylvania,Monroe County,169842
50,1,2,42,91,Pennsylvania,Montgomery County,799874
50,1,2,42,93,Pennsylvania,Montour County,18267
50,1,2,42,95,Pennsylvania,Northampton County,297735
50,1,2,42,97,Pennsylvania,Northumberland County,94528
50,1,2,42,99,Pennsylvania,Perry County,45969
50,1,2,42,101,Pennsylvania,Philadelphia County,1526006
50,1,2,42,103,Pennsylvania,Pike County,57369
50,1,2,42,105,Pennsylvania,Potter County,17457
50,1,2,42,107,Pennsylvania,Schuylkill County,148289
50,1,2,42,109,Pennsylvania,Snyder County,39702
50,1,2,42,111,Pennsylvania,Somerset County,77742
50,1,2,42,113,Pennsylvania,Sullivan County,6428
50,1,2,42,115,Pennsylvania,Susquehanna County,43356
50,1,2,42,117,Pennsylvania,Tioga County,41981
50,1,2,42,119,Pennsylvania,Union County,44947
50,1,2,42,121,Pennsylvania,Venango County,54984
50,1,2,42,123,Pennsylvania,Warren County,41815
50,1,2,42,125,Pennsylvania,Washington County,207820
50,1,2,42,127,Pennsylvania,Wayne County,52822
50,1,2,42,129,Pennsylvania,Westmoreland County,365169
50,1,2,42,131,Pennsylvania,Wyoming County,28276
50,1,2,42,133,Pennsylvania,York County,434972
40,1,1,44,0,Rhode Island,Rhode Island,1052567
50,1,1,44,1,Rhode Island,Bristol County,49875
50,1,1,44,3,Rhode Island,Kent County,166158
50,1,1,44,5,Rhode Island,Newport County,82888
50,1,1,44,7,Rhode Island,Providence County,626667
50,1,1,44,9,Rhode Island,Washington County,126979
40,3,5,45,0,South Carolina,South Carolina,4625364
50,3,5,45,1,South Carolina,Abbeville County,25417
50,3,5,45,3,South Carolina,Aiken County,160099
50,3,5,45,5,South Carolina,Allendale County,10419
50,3,5,45,7,South Carolina,Anderson County,187126
50,3,5,45,9,South Carolina,Bamberg County,15987
50,3,5,45,11,South Carolina,Barnwell County,22621
50,3,5,45,13,South Carolina,Beaufort County,162233
50,3,5,45,15,South Carolina,Berkeley County,177843
50,3,5,45,17,South Carolina,Calhoun County,15175
50,3,5,45,19,South Carolina,Charleston County,350209
50,3,5,45,21,South Carolina,Cherokee County,55342
50,3,5,45,23,South Carolina,Chester County,33140
50,3,5,45,25,South Carolina,Chesterfield County,46734
50,3,5,45,27,South Carolina,Clarendon County,34971
50,3,5,45,29,South Carolina,Colleton County,38892
50,3,5,45,31,South Carolina,Darlington County,68681
50,3,5,45,33,South Carolina,Dillon County,32062
50,3,5,45,35,South Carolina,Dorchester County,136555
50,3,5,45,37,South Carolina,Edgefield County,26985
50,3,5,45,39,South Carolina,Fairfield County,23956
50,3,5,45,41,South Carolina,Florence County,136885
50,3,5,45,43,South Carolina,Georgetown County,60158
50,3,5,45,45,South Carolina,Greenville County,451225
50,3,5,45,47,South Carolina,Greenwood County,69661
50,3,5,45,49,South Carolina,Hampton County,21090
50,3,5,45,51,South Carolina,Horry County,269291
50,3,5,45,53,South Carolina,Jasper County,24777
50,3,5,45,55,South Carolina,Kershaw County,61697
50,3,5,45,57,South Carolina,Lancaster County,76652
50,3,5,45,59,South Carolina,Laurens County,66537
50,3,5,45,61,South Carolina,Lee County,19220
50,3,5,45,63,South Carolina,Lexington County,262391
50,3,5,45,65,South Carolina,McCormick County,10233
50,3,5,45,67,South Carolina,Marion County,33062
50,3,5,45,69,South Carolina,Marlboro County,28933
50,3,5,45,71,South Carolina,Newberry County,37508
50,3,5,45,73,South Carolina,Oconee County,74273
50,3,5,45,75,South Carolina,Orangeburg County,92501
50,3,5,45,77,South Carolina,Pickens County,119224
50,3,5,45,79,South Carolina,Richland County,384504
50,3,5,45,81,South Carolina,Saluda County,19875
50,3,5,45,83,South Carolina,Spartanburg County,284307
50,3,5,45,85,South Carolina,Sumter County,107456
50,3,5,45,87,South Carolina,Union County,28961
50,3,5,45,89,South Carolina,Williamsburg County,34423
50,3,5,45,91,South Carolina,York County,226073
40,2,4,46,0,South Dakota,South Dakota,814180
50,2,4,46,3,South Dakota,Aurora County,2710
50,2,4,46,5,South Dakota,Beadle County,17398
50,2,4,46,7,South Dakota,Bennett County,3431
50,2,4,46,9,South Dakota,Bon Homme County,7070
50,2,4,46,11,South Dakota,Brookings County,31965
50,2,4,46,13,South Dakota,Brown County,36531
50,2,4,46,15,South Dakota,Brule County,5255
50,2,4,46,17,South Dakota,Buffalo County,1912
50,2,4,46,19,South Dakota,Butte County,10110
50,2,4,46,21,South Dakota,Campbell County,1466
50,2,4,46,23,South Dakota,Charles Mix County,9129
50,2,4,46,25,South Dakota,Clark County,3691
50,2,4,46,27,South Dakota,Clay County,13864
50,2,4,46,29,South Dakota,Codington County,27227
50,2,4,46,31,South Dakota,Corson County,4050
50,2,4,46,33,South Dakota,Custer County,8216
50,2,4,46,35,South Dakota,Davison County,19504
50,2,4,46,37,South Dakota,Day County,5710
50,2,4,46,39,South Dakota,Deuel County,4364
50,2,4,46,41,South Dakota,Dewey County,5301
50,2,4,46,43,South Dakota,Douglas County,3002
50,2,4,46,45,South Dakota,Edmunds County,4071
50,2,4,46,47,South Dakota,Fall River County,7094
50,2,4,46,49,South Dakota,Faulk County,2364
50,2,4,46,51,South Dakota,Grant County,7356
50,2,4,46,53,South Dakota,Gregory County,4271
50,2,4,46,55,South Dakota,Haakon County,1937
50,2,4,46,57,South Dakota,Hamlin County,5903
50,2,4,46,59,South Dakota,Hand County,3431
50,2,4,46,61,South Dakota,Hanson County,3331
50,2,4,46,63,South Dakota,Harding County,1255
50,2,4,46,65,South Dakota,Hughes County,17022
50,2,4,46,67,South Dakota,Hutchinson County,7343
50,2,4,46,69,South Dakota,Hyde County,1420
50,2,4,46,71,South Dakota,Jackson County,3031
50,2,4,46,73,South Dakota,Jerauld County,2071
50,2,4,46,75,South Dakota,Jones County,1006
50,2,4,46,77,South Dakota,Kingsbury County,5148
50,2,4,46,79,South Dakota,Lake County,11200
50,2,4,46,81,South Dakota,Lawrence County,24097
50,2,4,46,83,South Dakota,Lincoln County,44828
50,2,4,46,85,South Dakota,Lyman County,3755
50,2,4,46,87,South Dakota,McCook County,5618
50,2,4,46,89,South Dakota,McPherson County,2459
50,2,4,46,91,South Dakota,Marshall County,4656
50,2,4,46,93,South Dakota,Meade County,25434
50,2,4,46,95,South Dakota,Mellette County,2048
50,2,4,46,97,South Dakota,Miner County,2389
50,2,4,46,99,South Dakota,Minnehaha County,169468
50,2,4,46,101,South Dakota,Moody County,6486
50,2,4,46,102,South Dakota,Oglala Lakota County,13586
50,2,4,46,103,South Dakota,Pennington County,100948
50,2,4,46,105,South Dakota,Perkins County,2982
50,2,4,46,107,South Dakota,Potter County,2329
50,2,4,46,109,South Dakota,Roberts County,10149
50,2,4,46,111,South Dakota,Sanborn County,2355
50,2,4,46,115,South Dakota,Spink County,6415
50,2,4,46,117,South Dakota,Stanley County,2966
50,2,4,46,119,South Dakota,Sully County,1373
50,2,4,46,121,South Dakota,Todd County,9612
50,2,4,46,123,South Dakota,Tripp County,5644
50,2,4,46,125,South Dakota,Turner County,8347
50,2,4,46,127,South Dakota,Union County,14399
50,2,4,46,129,South Dakota,Walworth County,5438
50,2,4,46,135,South Dakota,Yankton County,22438
50,2,4,46,137,South Dakota,Ziebach County,2801
40,3,6,47,0,Tennessee,Tennessee,6346105
50,3,6,47,1,Tennessee,Anderson County,75129
50,3,6,47,3,Tennessee,Bedford County,45058
50,3,6,47,5,Tennessee,Benton County,16489
50,3,6,47,7,Tennessee,Bledsoe County,12876
50,3,6,47,9,Tennessee,Blount County,123010
50,3,6,47,11,Tennessee,Bradley County,98963
50,3,6,47,13,Tennessee,Campbell County,40716
50,3,6,47,15,Tennessee,Cannon County,13801
50,3,6,47,17,Tennessee,Carroll County,28522
50,3,6,47,19,Tennessee,Carter County,57424
50,3,6,47,21,Tennessee,Cheatham County,39105
50,3,6,47,23,Tennessee,Chester County,17131
50,3,6,47,25,Tennessee,Claiborne County,32213
50,3,6,47,27,Tennessee,Clay County,7861
50,3,6,47,29,Tennessee,Cocke County,35662
50,3,6,47,31,Tennessee,Coffee County,52796
50,3,6,47,33,Tennessee,Crockett County,14586
50,3,6,47,35,Tennessee,Cumberland County,56053
50,3,6,47,37,Tennessee,Davidson County,626681
50,3,6,47,39,Tennessee,Decatur County,11757
50,3,6,47,41,Tennessee,DeKalb County,18723
50,3,6,47,43,Tennessee,Dickson County,49666
50,3,6,47,45,Tennessee,Dyer County,38335
50,3,6,47,47,Tennessee,Fayette County,38413
50,3,6,47,49,Tennessee,Fentress County,17959
50,3,6,47,51,Tennessee,Franklin County,41052
50,3,6,47,53,Tennessee,Gibson County,49683
50,3,6,47,55,Tennessee,Giles County,29485
50,3,6,47,57,Tennessee,Grainger County,22657
50,3,6,47,59,Tennessee,Greene County,68831
50,3,6,47,61,Tennessee,Grundy County,13703
50,3,6,47,63,Tennessee,Hamblen County,62544
50,3,6,47,65,Tennessee,Hamilton County,336463
50,3,6,47,67,Tennessee,Hancock County,6819
50,3,6,47,69,Tennessee,Hardeman County,27253
50,3,6,47,71,Tennessee,Hardin County,26026
50,3,6,47,73,Tennessee,Hawkins County,56833
50,3,6,47,75,Tennessee,Haywood County,18787
50,3,6,47,77,Tennessee,Henderson County,27769
50,3,6,47,79,Tennessee,Henry County,32330
50,3,6,47,81,Tennessee,Hickman County,24690
50,3,6,47,83,Tennessee,Houston County,8426
50,3,6,47,85,Tennessee,Humphreys County,18538
50,3,6,47,87,Tennessee,Jackson County,11638
50,3,6,47,89,Tennessee,Jefferson County,51407
50,3,6,47,91,Tennessee,Johnson County,18244
50,3,6,47,93,Tennessee,Knox County,432226
50,3,6,47,95,Tennessee,Lake County,7832
50,3,6,47,97,Tennessee,Lauderdale County,27815
50,3,6,47,99,Tennessee,Lawrence County,41869
50,3,6,47,101,Tennessee,Lewis County,12161
50,3,6,47,103,Tennessee,Lincoln County,33361
50,3,6,47,105,Tennessee,Loudon County,48556
50,3,6,47,107,Tennessee,McMinn County,52266
50,3,6,47,109,Tennessee,McNairy County,26075
50,3,6,47,111,Tennessee,Macon County,22248
50,3,6,47,113,Tennessee,Madison County,98294
50,3,6,47,115,Tennessee,Marion County,28237
50,3,6,47,117,Tennessee,Marshall County,30617
50,3,6,47,119,Tennessee,Maury County,80956
50,3,6,47,121,Tennessee,Meigs County,11753
50,3,6,47,123,Tennessee,Monroe County,44519
50,3,6,47,125,Tennessee,Montgomery County,172331
50,3,6,47,127,Tennessee,Moore County,6362
50,3,6,47,129,Tennessee,Morgan County,21987
50,3,6,47,131,Tennessee,Obion County,31807
50,3,6,47,133,Tennessee,Overton County,22083
50,3,6,47,135,Tennessee,Perry County,7915
50,3,6,47,137,Tennessee,Pickett County,5077
50,3,6,47,139,Tennessee,Polk County,16825
50,3,6,47,141,Tennessee,Putnam County,72321
50,3,6,47,143,Tennessee,Rhea County,31809
50,3,6,47,145,Tennessee,Roane County,54181
50,3,6,47,147,Tennessee,Robertson County,66283
50,3,6,47,149,Tennessee,Rutherford County,262604
50,3,6,47,151,Tennessee,Scott County,22228
50,3,6,47,153,Tennessee,Sequatchie County,14112
50,3,6,47,155,Tennessee,Sevier County,89889
50,3,6,47,157,Tennessee,Shelby County,927644
50,3,6,47,159,Tennessee,Smith County,19166
50,3,6,47,161,Tennessee,Stewart County,13324
50,3,6,47,163,Tennessee,Sullivan County,156823
50,3,6,47,165,Tennessee,Sumner County,160645
50,3,6,47,167,Tennessee,Tipton County,61081
50,3,6,47,169,Tennessee,Trousdale County,7870
50,3,6,47,171,Tennessee,Unicoi County,18313
50,3,6,47,173,Tennessee,Union County,19109
50,3,6,47,175,Tennessee,Van Buren County,5548
50,3,6,47,177,Tennessee,Warren County,39839
50,3,6,47,179,Tennessee,Washington County,122979
50,3,6,47,181,Tennessee,Wayne County,17021
50,3,6,47,183,Tennessee,Weakley County,35021
50,3,6,47,185,Tennessee,White County,25841
50,3,6,47,187,Tennessee,Williamson County,183182
50,3,6,47,189,Tennessee,Wilson County,113993
40,3,7,48,0,Texas,Texas,25145561
50,3,7,48,1,Texas,Anderson County,58458
50,3,7,48,3,Texas,Andrews County,14786
50,3,7,48,5,Texas,Angelina County,86771
50,3,7,48,7,Texas,Aransas County,23158
50,3,7,48,9,Texas,Archer County,9054
50,3,7,48,11,Texas,Armstrong County,1901
50,3,7,48,13,Texas,Atascosa County,44911
50,3,7,48,15,Texas,Austin County,28417
50,3,7,48,17,Texas,Bailey County,7165
50,3,7,48,19,Texas,Bandera County,20485
50,3,7,48,21,Texas,Bastrop County,74171
50,3,7,48,23,Texas,Baylor County,3726
50,3,7,48,25,Texas,Bee County,31861
50,3,7,48,27,Texas,Bell County,310235
50,3,7,48,29,Texas,Bexar County,1714773
50,3,7,48,31,Texas,Blanco County,10497
50,3,7,48,33,Texas,Borden County,641
50,3,7,48,35,Texas,Bosque County,18212
50,3,7,48,37,Texas,Bowie County,92565
50,3,7,48,39,Texas,Brazoria County,313166
50,3,7,48,41,Texas,Brazos County,194851
50,3,7,48,43,Texas,Brewster County,9232
50,3,7,48,45,Texas,Briscoe County,1637
50,3,7,48,47,Texas,Brooks County,7223
50,3,7,48,49,Texas,Brown County,38106
50,3,7,48,51,Texas,Burleson County,17187
50,3,7,48,53,Texas,Burnet County,42750
50,3,7,48,55,Texas,Caldwell County,38066
50,3,7,48,57,Texas,Calhoun County,21381
50,3,7,48,59,Texas,Callahan County,13544
50,3,7,48,61,Texas,Cameron County,406220
50,3,7,48,63,Texas,Camp County,12401
50,3,7,48,65,Texas,Carson County,6182
50,3,7,48,67,Texas,Cass County,30464
50,3,7,48,69,Texas,Castro County,8062
50,3,7,48,71,Texas,Chambers County,35096
50,3,7,48,73,Texas,Cherokee County,50845
50,3,7,48,75,Texas,Childress County,7041
50,3,7,48,77,Texas,Clay County,10752
50,3,7,48,79,Texas,Cochran County,3127
50,3,7,48,81,Texas,Coke County,3320
50,3,7,48,83,Texas,Coleman County,8895
50,3,7,48,85,Texas,Collin County,782341
50,3,7,48,87,Texas,Collingsworth County,3057
